index,page_name,page_url,project_url,mhtml_name
2820,户外便携钓鱼气泵,https://oshwhub.com/x2238379385/outdoor-portable-fishing-air-pump,https://pro.lceda.cn/editor#id=911ac88845b74f76bf1d2f72e55e90e9,户外便携钓鱼气泵
2821,英飞凌MiniWiggler三合一下载器,https://oshwhub.com/xljxlj/san-he-yi-xia-zai-qi,https://pro.lceda.cn/editor#id=91bb351ace6844ca9dfc9e3daa7ccb1f,英飞凌MiniWiggler三合一下载器
2822,DIY低成本FOC关节电机,https://oshwhub.com/liuming/robot-joint,https://pro.lceda.cn/editor#id=028d5fc721594b51b40c3ea33d879b01,DIY低成本FOC关节电机
2823,蓝牙小风扇,https://oshwhub.com/ocean.h/atmospherefan,https://pro.lceda.cn/editor#id=3d856ebe223c4daf945c891b9fedcf8f,蓝牙小风扇
2824,IP2363验证板,https://oshwhub.com/tmt-open-source-project/ip2363-verification-board,https://pro.lceda.cn/editor#id=c8d62a38b40a45d9a78ffb824a376a88,IP2363验证板
2825,多种类电机驱动算法学习板V1.0,https://oshwhub.com/mark_evan/multi-type-motor-drive-algorithm,https://pro.lceda.cn/editor#id=8b5f2ac3afab4b04b0349ad25acf92c8,多种类电机驱动算法学习板V1.0
2826,超亮“小太阳“,https://oshwhub.com/q508/smart-camping-lamp,https://pro.lceda.cn/editor#id=4c58e9bf1ab74d18a7286737870db698,超亮“小太阳“
2827,屠龙刀第三代复刻,https://oshwhub.com/unhan/tu-longdao-third-generation-re-e,https://pro.lceda.cn/editor#id=3296cfe46df4412393f80bfc0c89e18a,屠龙刀第三代复刻
2828,双路IP6505T降压充电电路V2,https://oshwhub.com/doob/shuang-lu-ip6505t-jiang-ya-chong-dian-dian-lu-v2,https://pro.lceda.cn/editor#id=7fb9e61159fc48f99087a710478788b3,双路IP6505T降压充电电路V2
2829,APAMS控制板,https://oshwhub.com/applenana/apams,https://pro.lceda.cn/editor#id=0c35f67c40a649baa0afb250e5bd7255,APAMS控制板
2830,基于HS8836A的低成本拓展,https://oshwhub.com/dzq201314/low-cost-expansion-based-on-hs88,https://pro.lceda.cn/editor#id=b91885b61d914727a54d301147f3cb99,基于HS8836A的低成本拓展
2831,5V/3A Type-C 母到公诱骗 支持 USB 2.0,https://oshwhub.com/redstone1024/5v3atype-c-female-to-male-decoy-,https://pro.lceda.cn/editor#id=0fba36a3b7754771a4a768d719006330,5V_3A_Type_C_母到公诱骗_支持_USB_2.0
2832,可调节电源,https://oshwhub.com/1wddk/adjustable-power-supply,https://pro.lceda.cn/editor#id=3da1ababbf724583a988de4dd12ebc41,可调节电源
2833,简易收音机,https://oshwhub.com/laobainb/simple-intercom,https://pro.lceda.cn/editor#id=847d883be30b4e21bd0a43c94964225a,简易收音机
2834,简易收音机esp32版,https://oshwhub.com/laobainb/jian-yi-shou-yin-ji-esp32-ban,https://pro.lceda.cn/editor#id=edd532dd2f6640438a9b6b45f575521b,简易收音机esp32版
2835,夏日清凉神器886402A,https://oshwhub.com/gx1996liu/summer-cool-artifact-886402a,https://pro.lceda.cn/editor#id=9c8e6e0d59ac4bcf8d6667b0c98992b2,夏日清凉神器886402A
2836,基于立创·梁山派的光强测量计设计,https://oshwhub.com/zz56464123455/ji-yu-li-chuang-liang-shan-pai-de-guang-qiang-ce-liang-ji-she-ji,https://pro.lceda.cn/editor#id=cace8129bab544e1abfe2d8c0cc71a70,基于立创·梁山派的光强测量计设计
2837,智能航模聚合物锂离子电池平衡放电器,https://oshwhub.com/boernengji/intelligent-model-aircraft-polymer-lithium-ion-battery-balance-discharger,https://pro.lceda.cn/editor#id=15544d7833db4d1cafdc9a568767ee06,智能航模聚合物锂离子电池平衡放电器
2838,RGB雪花氛围灯-图形编程,https://oshwhub.com/erjin/rgb-snowflake-atmosphere-light,https://pro.lceda.cn/editor#id=d92d3abbaa8c46b8bd81449033904843,RGB雪花氛围灯_图形编程
2839,陶晶池串口屏下载器,https://oshwhub.com/include/tao-jing-chi-chuan-kou-ping-xia-,https://pro.lceda.cn/editor#id=0a31570524d84d469b3f747f832b7313,陶晶池串口屏下载器
2840,STM32F103RCT6扩展版,https://oshwhub.com/hzp345/stm32f103rct6-extended-edition,https://pro.lceda.cn/editor#id=6ec4a83004f844488d13b708676fdfcb,STM32F103RCT6扩展版
2841,pixhawk-pix4-2.4.8版本飞控（缩水版）,https://oshwhub.com/lost09/pixhawk-pix4-248-version-reduced,https://pro.lceda.cn/editor#id=0ff6c0cc36654b24812533c2ce5a287e,pixhawk_pix4_2.4.8版本飞控（缩水版）
2842,大屏智能摄影补光灯2.0版本,https://oshwhub.com/double_mumu/da-ping-zhi-neng-bu-guang-deng-zui-xin-ban,https://pro.lceda.cn/editor#id=eaa1716057c842ef82e38180a5c7506b,大屏智能摄影补光灯2.0版本
2843,九阳无人破壁豆浆机(自动清洗)，而无损接入HA(ESPHome),https://oshwhub.com/hgq21102/2024-06-04,https://pro.lceda.cn/editor#id=5278993f1318423da541bc1ecaff8180,九阳无人破壁豆浆机(自动清洗)，而无损接入HA(ESPHome)
2844,魔改一只网络收音播播机！,https://oshwhub.com/chimchim4482/magic-network-radio,https://pro.lceda.cn/editor#id=6492a9fd423e447da2493796725c438c,魔改一只网络收音播播机！
2845,烧录探针-常用间距2.54mm和4pin的1.27mm,https://oshwhub.com/mrrjoker/burn-probe--127mm-with-common-sp,https://pro.lceda.cn/editor#id=2ed39749dc024f21985fb6c1a0048709,烧录探针_常用间距2.54mm和4pin的1.27mm
2846,【夏日电子趣玩计划征集令】迷你时钟,https://oshwhub.com/swtman/mini-alarm-clock,https://pro.lceda.cn/editor#id=20034cd5f1d14302b532d9c9bfde6642,_夏日电子趣玩计划征集令_迷你时钟
2847,香橙派Zero3 扩展板 适用于3D打印机,https://oshwhub.com/yaochi/orangepi-zero3-exp,https://pro.lceda.cn/editor#id=7d262e5d9da04d808ddcc0a8fac44689,香橙派Zero3_扩展板_适用于3D打印机
2848,RH6618触摸小夜灯,https://oshwhub.com/solarcrossing/rh6618-touch-night-light,https://pro.lceda.cn/editor#id=300ed810704848ea8da378c35c25c951,RH6618触摸小夜灯
2849,夏日户外充电宝,https://oshwhub.com/milintx/electronic-summer,https://pro.lceda.cn/editor#id=83b64f737c9248798c8504f13b909db7,夏日户外充电宝
2850,基于STM32双驱动转速可调直流电机的暴力小风扇,https://oshwhub.com/jun_1234/summer-cool-small-fan,https://pro.lceda.cn/editor#id=66011c66e2bb49d280ae39d5840026bb,基于STM32双驱动转速可调直流电机的暴力小风扇
2851,WCHLink,https://oshwhub.com/jmks/mo-kuai,https://pro.lceda.cn/editor#id=ed7bfa3d34144ec39259e88fbd6b8203,WCHLink
2852,人脸识别小相机,https://oshwhub.com/sunhaoqin/csk6011,https://pro.lceda.cn/editor#id=e8a66eb8f564413bb2e798433d6a1fa8,人脸识别小相机
2853,示例工程_FPC金手指设计,https://oshwhub.com/lcsc-examples/example_fpc-finger-design,https://pro.lceda.cn/editor#id=44f7f81df97e4c86bf8079be25b7b584,示例工程_FPC金手指设计
2854,【重庆工程学院】PCB校园卡&校园地图&毕业纪念品 ,https://oshwhub.com/heisenberglabor/bi-ye-ji-nian-pin-zui-zhong-ban,https://pro.lceda.cn/editor#id=4afc076d06ee48c9864ce1f106177fb5,_重庆工程学院_PCB校园卡&校园地图&毕业纪念品_
2855,紫外线强度指示器,https://oshwhub.com/chxaitz/zi-wai-xian-zhi-shi-qi,https://pro.lceda.cn/editor#id=25608337dda842c38d17cfa73451e52c,紫外线强度指示器
2856,AP-AMS控制板3.0,https://oshwhub.com/applenana/ap-ams-control-panel-30,https://pro.lceda.cn/editor#id=2a73aa288e5c47c297d3aae0e9a04cd3,AP_AMS控制板3.0
2857,基于51单片机开发电流表,https://oshwhub.com/xgjing/development-of-ammeter-based-on-,https://pro.lceda.cn/editor#id=fd859e595c714a70b60db86cde4e19b7,基于51单片机开发电流表
2858,TITA扩展接口开源2024-0620,https://oshwhub.com/jiqiren01/tita-kuo-zhan-jie-kou-kai-yuan-2024-0620,https://pro.lceda.cn/editor#id=f0539d39e750414fbb07235d622989a9,TITA扩展接口开源2024_0620
2859,STM32G431FOC学习板2.0,https://oshwhub.com/wwwqq.com/foc-xue-xi-ban-2-0,https://pro.lceda.cn/editor#id=b0b0c1079c554bafbecef2322fa6034f,STM32G431FOC学习板2.0
2860,业余无线电呼号牌byBD3QHR,https://oshwhub.com/oldfang/ye-yu-wu-xian-dian-hu-hao-pai,https://pro.lceda.cn/editor#id=c56dd15f45d249e7a5e7e16dbe5e425b,业余无线电呼号牌byBD3QHR
2861,老王TFT1P7148 4块6的3.2寸LCD,https://oshwhub.com/baobaoa/3-2-cun-lcd,https://pro.lceda.cn/editor#id=085e807d8caf473ab6876ac1a72ae344,老王TFT1P7148_4块6的3.2寸LCD
2862,PY32F002BF15P开发板,https://oshwhub.com/yc_chen/py32f002bf15p,https://pro.lceda.cn/editor#id=038f4079accb4466a64a3dd7072c78ee,PY32F002BF15P开发板
2863,邻近空间大气环境温度无线监测器,https://oshwhub.com/oilen/disposable-proximity-space-atmospheric-environment-monitor,https://pro.lceda.cn/editor#id=7aa637297b90406290a05250809c5b5c,邻近空间大气环境温度无线监测器
2864,Cheez Arduino Uno,https://oshwhub.com/ewecan/cheesearduinouno,https://pro.lceda.cn/editor#id=485276387aae44e3a2f017f0726918c6,Cheez_Arduino_Uno
2865,泰山派触摸屏转接板-E549FMDE转MIPI+TP,https://oshwhub.com/dkingalpha/display-mipi-adapter,https://pro.lceda.cn/editor#id=afacc5ff13f248f7922e747939ca40b5,泰山派触摸屏转接板_E549FMDE转MIPI+TP
2866,聂小倩之家,https://oshwhub.com/torah/xiaoqian-home,https://pro.lceda.cn/editor#id=90580aa232284ff38e345435d7ae6469,聂小倩之家
2867,宽电压（24V~34V6S~8S）航灯,https://oshwhub.com/nnnno/hang-deng-_open,https://pro.lceda.cn/editor#id=9d943007ec524e939fcd06899b7dcc33,宽电压（24V~34V6S~8S）航灯
2868,智能时钟,https://oshwhub.com/2022-2wangxiong/not-descriptable,https://pro.lceda.cn/editor#id=4247b92ff6e6424e9c20aabf86df9c97,智能时钟
2869,Z80模块化计算机,https://oshwhub.com/ayssn/z80-sbc,https://pro.lceda.cn/editor#id=ca254bfc90c94b2c85e6d747c089e980,Z80模块化计算机
2870,基与GL3224usb3.0读卡器,https://oshwhub.com/qing_yi_sha_na/base-and-gl3224usb30-card-reader,https://pro.lceda.cn/editor#id=2dc1c835712f4798a659bbe1f74de196,基与GL3224usb3.0读卡器
2871,智能家居助手,https://oshwhub.com/zlh94666/smart-home-assistant,https://pro.lceda.cn/editor#id=cbb271a397ab4bb7ae092436373c0e30,智能家居助手
2872,[已验证] PWM风扇调速,https://oshwhub.com/xiao_wine/si-xian-wu-shua-feng-shan-pwm-diao-su-ban-copy_2024-04-01_23-33-51,https://pro.lceda.cn/editor#id=5e856c00703f43c38f23cac173cd51e6,[已验证]_PWM风扇调速
2873,ESP32-S3-WROOM-1开发板,https://oshwhub.com/animal/esp32-s3-wroom-1-development-boa,https://pro.lceda.cn/editor#id=91a47b554f6a4b05975d49f61a490749,ESP32_S3_WROOM_1开发板
2874,Xilinx-JTAG-Debugger-Converter,https://oshwhub.com/dczyewen/xilinx-jtag-debugger-converter,https://pro.lceda.cn/editor#id=2f37ab09d52b46f187f94f8e886f378b,Xilinx_JTAG_Debugger_Converter
2875, 夏日户外露营消暑防暴风扇（6108724A）,https://oshwhub.com/bg2vmr/summer-violence-elimination-fan,https://pro.lceda.cn/editor#id=af04cf128d014b0285dbbea34e694edb,_夏日户外露营消暑防暴风扇（6108724A）
2876,2023电赛J题【线路故障自动检测系统】等长差分队,https://oshwhub.com/xv_9/2023-TIbei,https://pro.lceda.cn/editor#id=bf33163c472546dbabaad5a7b62da5ca,2023电赛J题_线路故障自动检测系统_等长差分队
2877,不跑调的ne555电子琴,https://oshwhub.com/cmdiy/new-project_2023-03-22_16-36-00,https://pro.lceda.cn/editor#id=4f47efe71f074f32a8e7a39d26527dcf,不跑调的ne555电子琴
2878,19pad 数字小键盘,https://oshwhub.com/miyazakikazusa/19pad-numeric-keypad,https://pro.lceda.cn/editor#id=aab0ebc12db44d5ca046984bda0d72ac,19pad_数字小键盘
2879,【梁山派】游戏机扩展板v1.0,https://oshwhub.com/ping_hope/liang-shan-pai-you-xi-ji-kuo-zhan-ban-v1-0,https://pro.lceda.cn/editor#id=1e7a794fef554ed79acfbc48c5030514,_梁山派_游戏机扩展板v1.0
2880,三合一扩展板 红外寻迹模块 撞击检测 超声波避障,https://oshwhub.com/yanqisui/xun-ji-mo-kuai-dai-zhuang-ji-jian-ce-chao-sheng-bo,https://pro.lceda.cn/editor#id=6a28a24c833449a8b8af717afe9484b4,三合一扩展板_红外寻迹模块_撞击检测_超 声波避障
2881,人脸识别小相机_修改版,https://oshwhub.com/infinite_future/ren-lian-shi-bie-xiao-xiang-ji,https://pro.lceda.cn/editor#id=f219c7c013d54f72b0efebf37f3aece9,人脸识别小相机_修改版
2882,stm32环保风扇,https://oshwhub.com/liukong987/electronic-mosquito,https://pro.lceda.cn/editor#id=9727cd83d623462d86e757be57dbd49f,stm32环保风扇
2883,夏日氛围灯,https://oshwhub.com/hantsycoun/summer-atmosphere-lamp,https://pro.lceda.cn/editor#id=29e6c59adbab49a7a8f340ac4a4dbd9f,夏日氛围灯
2884,基于esp8266的WiFi桌面摆件,https://oshwhub.com/c8h11n/desktop-ornaments,https://pro.lceda.cn/editor#id=23b1e2554a9043d1b714b7123af37567,基于esp8266的WiFi桌面摆件
2885,基于STM32G431的高精度功率计,https://oshwhub.com/beartwo/stm32h723-development-board,https://pro.lceda.cn/editor#id=23e1b0d3a57b4bd9a97bc7ea19a5d4b0,基于STM32G431的高精度功率计
2886,#训练营#STM32简易示波器,https://oshwhub.com/qiangpeng/stm32-simple-oscilloscope,https://pro.lceda.cn/editor#id=e5a9b8cc6c47467a9c16930ed07258ec,#训练营#STM32简易示波器
2887,【HI-12F】基于安信可hi-12f模块的开发板,https://oshwhub.com/andylauren/hi-12f-ji-yu-an-xin-ke-hi-12f-mo-kuai-de-kai-fa-ban,https://pro.lceda.cn/editor#id=efdbc9ea4b854138a3df724e3044628a,_HI_12F_基于安信可hi_12f模块的开发板
2888,夏日小风扇,https://oshwhub.com/hylg/summer-small-fan,https://pro.lceda.cn/editor#id=49246b09199f449fa96f8650fa1587af,夏日小风扇
2889,TPS43060,https://oshwhub.com/pangciyuan/tps43060,https://pro.lceda.cn/editor#id=90d46879077a43f8bf069bee8595fc31,TPS43060
2890,多功能USB拓展坞,https://oshwhub.com/wushinidie/type-c-port-adapter,https://pro.lceda.cn/editor#id=a0181ad94a944e7d81450ff4e61e5ffa,多功能USB拓展坞
2891,梁山派游戏机,https://oshwhub.com/yiming516238500/liang-shan-pai-you-xi-ji,https://pro.lceda.cn/editor#id=77001881337c41ecba5c2f8c13a8e39c,梁山派游戏机
2892,ST-LINK/V2-1 mini,https://oshwhub.com/xv_9/st-link-v2-1,https://pro.lceda.cn/editor#id=dadbca8473dd4af8bc380eaccd23196c,ST_LINK_V2_1_mini
2893,同步BUCK电源,https://oshwhub.com/wyh200159/4022-jiang-ya-dcdc,https://pro.lceda.cn/editor#id=12cc7a7ce6bd4baa9e81cb98ded1607a,同步BUCK电源
2894,窗帘控制器,https://oshwhub.com/regy2004/chuang-lian-kong-zhi-qi,https://pro.lceda.cn/editor#id=3f6e229d87b34dfeb4ec6a1263ad4ffc,窗帘控制器
2895,NAS伴侣-小功率,https://oshwhub.com/guchujun/nas-mate,https://pro.lceda.cn/editor#id=64135395307e41148e66c4d6671ea9d7,NAS伴侣_小功率
2896,GPW系列 微动板,https://oshwhub.com/yi_l/gpw-xi-lie-wei-dong-ban,https://pro.lceda.cn/editor#id=f41249d9f194476daa9576bcc1e1544d,GPW系列_微动板
2897,智能小冰箱,https://oshwhub.com/tyma110/smart-cloud-control-fan,https://pro.lceda.cn/editor#id=d58992c6fd9b40d48cad1d565533efb3,智能小冰箱
2898,0.8寸TM3130桌面电子时钟和温度计,https://oshwhub.com/liujianqi1688/zhuo-mian-xiao-shi-zhong-_2024-03-26_10-57-47,https://pro.lceda.cn/editor#id=b7653961bd4f4a1c9578f26b750c245f,0.8寸TM3130桌面电子时钟和温度计
2899,无风手持小风扇,https://oshwhub.com/s72357828/handheld-adjustable-speed-fan,https://pro.lceda.cn/editor#id=fb6e943908904df0ada41fd8d1a956a7,无风手持小风扇
2900,【jlink】MINI J-link V9,https://oshwhub.com/enzo-and-aqin/j-link-v9,https://pro.lceda.cn/editor#id=f544a0f9956c41bf93caada6eb0ec179,_jlink_MINI_J_link_V9
2901,路由器不间断切换电源,https://oshwhub.com/xiaoshanxixi/lu-you-qi-bu-jian-duan-qie-huan-dian-yuan,https://pro.lceda.cn/editor#id=06b0df162e8f475183fbdc0392246ead,路由器不间断切换电源
2902,TMC5160-BOB扩展板,https://oshwhub.com/sisst/tmc5160-bob,https://pro.lceda.cn/editor#id=2e8d9d80ad944dfda680b9d0efe896f5,TMC5160_BOB扩展板
2903,【毕设】基于单片机的自动浇花系统设计,https://oshwhub.com/9269asd/zi-dong-jiao-hua,https://pro.lceda.cn/editor#id=4cfa7e1d5f604141bb9c3c543d036a13,_毕设_基于单片机的自动浇花系统设计
2904,多功能桌面小风扇,https://oshwhub.com/kangwu/project-to-be-determined,https://pro.lceda.cn/editor#id=e6489214a375425f920f2d597396ea00,多功能桌面小风扇
2905,TLV3501多功能电压比较器,https://oshwhub.com/lollipop0.0/tlv3501-multi-function-voltage-comparator,https://pro.lceda.cn/editor#id=9de083cf2afb41569dc563651fe7c261,TLV3501多功能电压比较器
2906,雪花❄️灯,https://oshwhub.com/smallsun/waveform-generator,https://pro.lceda.cn/editor#id=367f8f50397f489f8fa4652a01e8b27a,雪花❄️灯
2907,智能台灯设计,https://oshwhub.com/ffflame998/design-of-intelligent-table-lamp,https://pro.lceda.cn/editor#id=f30f45b0d5114eb7be44ad8b4aac3e5c,智能台灯设计
2908,【关门/关灯神器】低功耗红外控制板,https://oshwhub.com/ghgjkh/turn-off-the-light-artifact,https://pro.lceda.cn/editor#id=0d00c6d79b874e709af52786078aa0ea,_关门_关灯神器_低功耗红外控制板
2909,nrfmicro_E73,https://oshwhub.com/yomen/nrfmicro_e73,https://pro.lceda.cn/editor#id=b9e0569c0d5a4a4480d0e123fad9b35c,nrfmicro_E73
2910,ESP32同步降压MPPT太阳能控制器,https://oshwhub.com/giezjx/esp32-tong-bu-jiang-ya-tai-yang-neng-kong-zhi-qi,https://pro.lceda.cn/editor#id=412ebf11136a449083091ea7b1f36abd,ESP32同步降压MPPT太阳能控制器
2911,CH340E-USB-TYPE-C to TTL,https://oshwhub.com/cyiiot/ch340e-usb-type-c-zhuan-chuan-kou-diao-shi-qi,https://pro.lceda.cn/editor#id=6e98784790df4da68f5728e18a4ee2dd,CH340E_USB_TYPE_C_to_TTL
2912,趣玩杀虫灯,https://oshwhub.com/b88888a/fun-insecticidal-lamp,https://pro.lceda.cn/editor#id=1f1c20a3c4104f4ea7a48c3c043f9721,趣玩杀虫灯
2913,STM32-ARGB灯光控制器,https://oshwhub.com/tompromax/argb-light-controller,https://pro.lceda.cn/editor#id=b9220f5801db4505844899cc16c92d7c,STM32_ARGB灯光控制器
2914,LPC17XX—五轴冰沙3D打印机主板,https://oshwhub.com/lin_xiaoyan/fake_pnp,https://pro.lceda.cn/editor#id=5c55be34d6154113a9ebcac235813317,LPC17XX—五轴冰沙3D打印机主板
2915,便携风扇驱动模块,https://oshwhub.com/zhupf1984/hand-held-electric-fan,https://pro.lceda.cn/editor#id=2f5cb0374350488f9c50b739ab423d91,便携风扇驱动模块
2916,DIY STLinkV2.1,https://oshwhub.com/boeing_377/diy-stlinkv2-1,https://pro.lceda.cn/editor#id=b0de40bb462e4a5597659ea194dbd809,DIY_STLinkV2.1
2917,ESP32+SX1272 915MHz LoRa开发板,https://oshwhub.com/killy.thi/esp32-sx1272_lora_devboard,https://pro.lceda.cn/editor#id=1fcd31c6eaa44143be14ebd825467a8c,ESP32+SX1272_915MHz_LoRa开发板
2918,电子木鱼,https://oshwhub.com/liujianqi1688/dian-zi-mu-yu,https://pro.lceda.cn/editor#id=41b37e83a6cc47dca0b4168499b708ef,电子木鱼
2919,便携式调速抽风机-排烟机-吸烟机,https://oshwhub.com/tao7777777/chou-feng-ji,https://pro.lceda.cn/editor#id=618f220c9ef147ffb115fd39fd51a2ac,便携式调速抽风机_排烟机_吸烟机
2920,可编程露营灯-夏日电子趣玩,https://oshwhub.com/yu0000/device-box,https://pro.lceda.cn/editor#id=6e4c7f47132c4d2ca5029d631d1a5a0a,可编程露营灯_夏日电子趣玩
2921,RCT6最小系统模板,https://oshwhub.com/zijijncode/rct6-zui-xiao-xi-tong-mo-ban,https://pro.lceda.cn/editor#id=7c43dba7ffee47b1b049f22a5a703f47,RCT6最小系统模板
2922,八卦阵USB2.0HUB,https://oshwhub.com/yizhidianzi/ch334h_usb2-0_hub,https://pro.lceda.cn/editor#id=c69cd0c3212e4ed3a1caab7e33722117,八卦阵USB2.0HUB
2923,半导体制冷西瓜风扇,https://oshwhub.com/greentor/semiconductor-refrigeration-small-box-fan,https://pro.lceda.cn/editor#id=c7bc0c1302b8423da4bd95614486f690,半导体制冷西瓜风扇
2924,触摸无极调光小灯PCB设计,https://oshwhub.com/holws/chu-mo-wu-ji-diao-guang-xiao-deng-pcb-she-ji,https://pro.lceda.cn/editor#id=2bd52694114b4deba0fa81111de9a0ee,触摸无极调光小灯PCB设计
2925,简易快充诱骗器 ch224k,https://oshwhub.com/linscon/pddc,https://pro.lceda.cn/editor#id=aafda7409e704ba0941a0676a38743c9,简易快充诱骗器_ch224k
2926,USB 扩展坞,https://oshwhub.com/hq432499/summer-fan,https://pro.lceda.cn/editor#id=6049bcdf84b54f4892bae7caae421371,USB_扩展坞
2927,夏日小清凉小风扇,https://oshwhub.com/eirik/small-usb-docking-station,https://pro.lceda.cn/editor#id=f9e5395b06aa4cc8bb11c541e19ad92f,夏日小清凉小风扇
2928,合宙CC表底板,https://oshwhub.com/kkkkllll08/cc-biao-tuo-zhan,https://pro.lceda.cn/editor#id=6686237bb1ab45f98ede8f195eb947e5,合宙CC表底板
2929,临时停车墨水屏号码牌,https://oshwhub.com/maplesong/temporary-parking-ink-screen-number-plate,https://pro.lceda.cn/editor#id=a7819077e5ee4b748c42ce550d7aea9a,临时停车墨水屏号码牌
2930,基于RCT6的集成控制底板,https://oshwhub.com/retong/ji-yu-rct6-de-ji-cheng-kong-zhi-di-ban,https://pro.lceda.cn/editor#id=6fa0c4a3c4784631b5c8e1428734ef9e,基于RCT6的集成控制底板
2931,USB转双串口,https://oshwhub.com/jiangyichao/usb-zhuan-shuang-chuan-kou,https://pro.lceda.cn/editor#id=642cd12615164cd59cc4e06fbbac4bba,USB转双串口
2932,AXP199 可靠无坑的电源管理模块,https://oshwhub.com/fmnaggar/axp,https://pro.lceda.cn/editor#id=4d5838c68a9b41c0852d63ae76a42f72,AXP199_可靠无坑的电源管理模块
2933,夜灯时钟,https://oshwhub.com/ssd521/night-light-clock,https://pro.lceda.cn/editor#id=3fa03aae7fc945738f2faeb5612c9587,夜灯时钟
2934,STM32F103C8T6最小系统+DAP-Link,https://oshwhub.com/oldganver/stm32f103c8t6-zui-xiao-xi-tong-dap-link,https://pro.lceda.cn/editor#id=b5ce8c165059406c80964408ea092294,STM32F103C8T6最小系统+DAP_Link
2935,USB多功能副屏盒子,https://oshwhub.com/mrjie666/usb-multi-function-sub-screen-bo,https://pro.lceda.cn/editor#id=3478cffa11b5463ca0834070a7b574fd,USB多功能副屏盒子
2936,合宙AIR001采集与控制板（智慧农业课设）,https://oshwhub.com/vegetablesnake/he-zhou-air001-cai-ji-yu-kong-zhi-ban,https://pro.lceda.cn/editor#id=d033fe5d7cd1460a9b44382cfd1d94f1,合宙AIR001采集与控制板（智慧农业课设）
2937,桌面天气指针款,https://oshwhub.com/houyawei/ji-mi-lan-ya-zhong-shu,https://pro.lceda.cn/editor#id=7f197435ba2245ec8114d131c9dc9d52,桌面天气指针款
2938,N5105转接板e-KEY to m-KEY,https://oshwhub.com/tanweidong4619/n5105-adapter-plate-e-keytom-key,https://pro.lceda.cn/editor#id=7e2ddb9162ce45d28bdb47b37990508a,N5105转接板e_KEY_to_m_KEY
2939,使用迪文串口屏和esp8266主控的温湿度时钟,https://oshwhub.com/qingwa123/using-deeven-serial-port-screen-and-esp32-master-temperature-and-humidity-clock,https://pro.lceda.cn/editor#id=cdd8a98fc2e7476da3eba9eb8f48006b,使用迪文串口屏和esp8266主控的温湿度时钟
2940,【已验证】基于CH582F的蓝牙串口无线串口,https://oshwhub.com/frostcc/verified-bluetooth-wireless-version-ch340-based-on-ch582f,https://pro.lceda.cn/editor#id=519080f9ed06408fb73b1ce5817a1de3,_已验证_基于CH582F的蓝牙串口无线串口
2941,RS485互转TTL信号模块 带硬件自动流向控制,https://oshwhub.com/drzad/485-zhuan-ttl,https://pro.lceda.cn/editor#id=ad119051174f4d5d97c6694727eecadb,RS485互转TTL信号模块_带硬件自动流向控制
2942,4xin12辉光管驱动，可级联,https://oshwhub.com/logicalshovel/hui-guang-guan-qu-dong,https://pro.lceda.cn/editor#id=1b25c986d8ac4825be58f2c1f972525c,4xin12辉光管驱动，可级联
2943,52X52X80 ip2366 4串电池模块【已验证】,https://oshwhub.com/sinonzxc/52x52x80-dian-chi-mo-kuai,https://pro.lceda.cn/editor#id=dd595db784ae4afeabe7f4ea427ab53a,52X52X80_ip2366_4串电池模块_已验证_
2944,AIR001电子秤,https://oshwhub.com/yybird2022/xiao-niao-dian-zi-cheng,https://pro.lceda.cn/editor#id=b0e09d4a273c4a9fa97774688ea5bc6c,AIR001电子秤
2945,运动定时器,https://oshwhub.com/shaoki/ups-power-supply,https://pro.lceda.cn/editor#id=d718506b23b94c2bbe3403022b18b9e1,运动定时器
2946,四合一 NFC卡片-模板,https://oshwhub.com/ftp_li/si-he-yi-nfc-ka-pian-mo-ban,https://pro.lceda.cn/editor#id=1561c9cd09a2400daba7618114ba3dc6,四合一_NFC卡片_模板
2947,STC8G1K08开发板,https://oshwhub.com/qiangpeng/stc8g1k08-development-board,https://pro.lceda.cn/editor#id=f15125e7388c4eb4b5aec6062e899301,STC8G1K08开发板
2948,2023年全国大学生电子设计竞赛综合测评题（高职高专）电赛综测题,https://oshwhub.com/xv_9/2023-nian-quan-guo-da-xue-sheng-dian-zi-she-ji-jing-sai-zong-he-ce-ping-gao-zhi-gao-zhuan,https://pro.lceda.cn/editor#id=1fcd6219d85e4026a6fb2b22fd7bd819,2023年全国大学生电子设计竞赛综合测评题（高职高专）电赛综测题
2949,CH340K USB转TTL串口通信模块（带隔离）,https://oshwhub.com/joshsmith/ch340kusb-to-ttl-serial-communic,https://pro.lceda.cn/editor#id=be268a92625d4c3e8eca25a08e6b2ee0,CH340K_USB转TTL串口通信模块（带隔离）
2950,MSO5000/DHO900 逻辑探头,https://oshwhub.com/zoomf1/pla2216,https://pro.lceda.cn/editor#id=ac8285aa03bb4868b581dc26785ea832,MSO5000_DHO900_逻辑探头
2951,STM8S903K3T6最小系统板,https://oshwhub.com/beancurdlove/stm8s903k3t6-zui-xiao-xi-tong-ban,https://pro.lceda.cn/editor#id=e56774bd5a0940a6b97358dd3741ce58,STM8S903K3T6最小系统板
2952,ESP8266/8285点灯科技小爱同学,https://oshwhub.com/tr711303/zhu-ban-1,https://pro.lceda.cn/editor#id=434afa826bff4aa2a64276b20bb878d0,ESP8266_8285点灯科技小爱同学
