index,name,url
916,minipcie转pcie,/156135lk/ef69426225f64cf09d708da645316609
917,#第七届立创电赛#USB电流表,/runzeiot/usb-meter
918,Nano_Type-C_Measurer,/geeze_tech/Nano_Type-C_Measurer
919,【STC98C52】LCD12864显示万年历,/wdz104/STC98C52-LCD12864xian-shi-mo-nia
920,ESP32S3_DevBoard,/lemonvv/esp32s3_devboard
921,#第七届立创电赛#usb大功率计POWER-N,/qwerqwerqwer/yousibi
922,高压可控硅驱动板,/benk.lv/ke-kong-gui-qu-dong-ban
923,#第七届立创电赛#Metoo USB Meter,/metoo/n32_va
924,【STC98C52】数码管显示时钟,/wdz104/STC98C52-shuo-ma-guan-xian-shi-s
925,#第七届立创电赛#USB电压电流表基于主控STC8H1K17,/l1009184289/usb-dian-y
926,固定翼手抛机,/jialc_fei/pefeifly_v2-0
927,APM32F407VGT6开发板,/2239778894xhh/apm32f407
928,电磁铁——切极电路,/benk.lv/dian-ci-tie-yong-qie-ji-dian-lu
929,#第七届立创电赛#简易数字存储示波器示波器_MiniDSO,/lcds/mini_dso
930,蓝牙MWC飞控小四轴,/zjn_tcl/lan-ya-MWCfei-kong-xiao-si-zhou
931,ESP32开发板v1,/xiaozyh/ESP32kai-fa-ban-v1
932,KitKat SlimeVR PCB,/oyan/e339d1c335434328bd4569701cfb1156
933,#第七届立创电赛#小功率计,/shazip/x-glq
934,#第七届立创电赛#带电压电流检测的可调升压模组,/rc6220/dc-dc-n32
935,SY8368DC-DC降压模块,/yyy2363/sy8368-dc-dc
936,迷你USB转UART,/kurashizu/mi-ni-USBzhuai-UART
937,【开源】ElectronBot_servodrive,/wang007/electronbot_servodrive
938,#第七届立创电赛#智能门锁核心板,/dragon_monster/zhi-neng-m
939,pc扩展vl822+fe2.1+rtl8153(全验证完毕),/gamefunc/pcexttt
940,SGM6232_buck  5v降压模块,/happyhu911/SGM6232_DCDCxiang-ya-mu-kuai
941,"CH341A编程器，支持5V,3.3V.1.8V电压切换",/biannually/CH341Abian-cheng-qi-zhi-chi-5V-3
942,GL823K主控读卡器支持EMMC,/biannually/GL823Kzhu-kong-du-ka-qi-zhi-chi-
943,#第七届立创电赛#USB电流计,/xiaoxiaolm/usb-dian-l
944,#第七届立创电赛#USB电流表,/chengchet/usb-dian-l
945,BM3451-5串锂电池均衡保护,/teslatony/bm3451-5s
946,#第七届立创电赛#姿态显示+二维云台控制,/19872029175zwz/zi-tai-xia
947,低成本的蓝牙扫码支付模块,/che180/di-cheng-ben-de-lan-ya-sao-ma-zh
948,Cube-436_迷你示波器,/an_ye/cube-436_-bian-xie-shi-bo-qi
949,ESP8266-仿数码管时钟,/bluetea/ESP8266-fang-shuo-ma-guan-shi-zh
950,【TINY-PMU】AXP173 超迷你的电源管理模块~,/eedadada/tiny-pmu-axp173
951,Cube-442_USB网卡,/an_ye/cubr-442_usb-wang-ka
952,RY3730 恒流驱动LED灯,/fanhuacloud/led_2835
953,ov2640_,/fewrf/ov2640_
954,OLED智能手表,/xiongjiaxiao/OLEDzhi-neng-shou-biao
955,智能 手表-puls版本,/xiongjiaxiao/shou-biao-puls-ban-ben
956,【星火计划】最丐加热台,/yANgZEN/ef24d2e7377849cc8aabbc5d89d0fd48
957,2X100W音箱功放TDA8920BJ,/dingcheng/tda8920bj-gong-fang-ban
958,STC32G12K128K开发板,/gbn2333/stc32g12k128k-kai-fa-ban
959,基于arduino的数码管万年历,/huowu/wan-nian-li-_2022-07-28
960,12V适配器升降压数显电源模块,/chaunceyliu/12vin_boost12-35v-buck5-12v
961,小汐 -> 离线语音智能小球灯,/yanranxiaoxi/Offline-Voice-Control-Smart-Ball-Light
962,PCB智能加热台_V2,/xiaozyh/PCBzhi-neng-jia-re-tai-_V2
963,PCB WIFI定向天线,/dingcheng/pcbwifi-ding-xiang-tian-xian
964,【CW32】飞碟车  基于CW32的蓝牙无刷遥控车,/legend-tech/ufo-vehicle
965,DisPlay,/leannn/D0IV1JosLJSk4pbjqsTowlDQUOFQPWPc
966,ESP32天气站StationV2,/leannn/ESP32xiao-dian-shi-StationV2
967,【训练营】背着“火箭炮”的狗子,/hiahia1979/ke-neng-shi-tiao-gou
968,【训练营】hidog 12自由度四足机器人 - 暗夜小精灵,/xianling/hidog
969,STM32F103C8T6开发板PRO,/Gbn2333/ebf73167bbb649a2926d67bc7b532db7
970,TimerV2,/lingex/timerv2
971,自适应4A锂电池充电器CN3791 MPPT太阳能电池板充电器大功率充电板模块,/qq946333519/cn3791-mppt-tai-yang-nen-dian-chi-ban-chong-dian-qi-li-dian-chi-chong-dian-ban-mo-kuai-1
972,【训练营】鸿蒙+TinyML四足平台控制器,/mihuqianqian/si-zu-ping-tai-tong-yong-duo-ji-kong-zhi-ban
973,CocoPI,/linkk/yfaRSYKOSPNxSv4FkzHecddCCK5bDEta
974,幸运转盘抽奖DIY制作电子555制作,/qq946333519/diy-chou-jiang-1
975,降压-单转双电源板,/z_star/xiang-ya-dan-zhuai-shuang-dian-y
976,培小薇款时钟音乐播放器,/mike0/zhao-sheng-esp32
977,Yuzuki LOHCC HDMI 环出采集卡,/100askteam/yuzuki-lohcc-hdmi-huan-chu-cai-ji-ka
978,PingFOCer,/hbozyq/PingFOCer
979,[已验证]FPGA+STM32开发板,/Eltecz/3XVkexhTBRoj8C1ELiqF88x70R0OtIWs
980,8266胡桃摇控制板-带18650电池座,/jie326513988/8266-hu-tao-yao-kong-zhi-ban-2
981,UV深紫外LED 18650电池座版本,/jie326513988/uv-ledv1-31
982,【训练营】机械手臂,/zhihuixiong/shou-xie-shi-zhong
983,ch343g串口通信四电平版,/kurokiromoko/ch343
984,【训练营】荧光小贱钟,/dddddyyyyy/xiao-jian-zhongor-gou-tui-zi
985,【训练营】仿生机器狗--会行走的清洁狗,/gsyide/ji-qi-fang-sheng-lang
986,【训练营】四条脚的狗子,/ybchen2005/si-tiao-jiao-di-gou-zi
987,ESP32_CAM自动下载器(已验证),/silencehunter/e4f13b3d1e5742509228e0d8059ada48
988,半导体冰箱温控板,/dingcheng/51-ban-dao-ti-bing-xiang-wen-kong-ban
989,[成本10元以内] 可自由设定 单键/组合键 映射的键盘,/kurashizu/51-jian-pan
990,闪烁灯挂件设计,/adlxy/pei-xiao-hua-pei-xiao-wei
991,16位 1MHz 同步采样ADC芯片ADS8329,/yang9536/ads8329
992,自制RGB彩色数码管,/Corebb/abdadf792a8f4d7687130fb9be3199c8
993,基于 D1s 的带屏旁路由 Yuzuki RV Router,/100askteam/yuzuki-rv-router
994,同步buck,/lekee085/tong-bu-buck
995,【 STM32】F103C6T6A 开发板,/aris.95/stm32f103
996,Max98357AETE立体声验证板,/shepiguai_eda/esp32_ble_audio
997,R11 86Panel,/100askteam/r11_86panel
998,STM32G0B1RET6核心板（专业版）,/Aknice/55da9146fe0341a988135818b47e9adf
999,基于SL2.1A  USB一拖四集线器（已验证）,/li31951/usb-ji-xian-qi
1000,物联网手表,/KBLB/67dc809f2fc44823a58ad36e2ec5a516
1001,基于GL823K的高颜值读卡器！,/centurycarrot/du-ka-qi
1002,PT-Clock 创意时钟,/illusionyear/f52826dd12d64fe68b5ed2b04655751a
1003,8通道24MHz的逻辑分析仪,/tang1999/luo-ji-fen-xi-yi
1004,AB-AUDIO-PA,/sseeker/GcloLxPUkHJIazlJeuPxZ640SHi9AX8O
1005,【全志在线 x YuzukiHD】哪吒 D1s 开发板,/100askteam/34e1fe88b79f49b891df150db9c34cc4
1006,TypeC+A 65W DCDC变换器,/bestdesign/typec-a-65w-dcdc-bian-huan-qi
1007,XF2485模块SMT,/liubinkaixin/xf2485-module
1008,GD32E230C8T6自用开发板,/fanhuacloud/gd32e230c8t6_demo
1009,ESP32-S3 3.5''屏幕驱动板,/FanHuaCloud/e5f8d27af6074286827da12118f4c933
1010,【CW32】无刷电机驱动器解压旋钮[CW32],/toyou/wu-shua-dian-ji-qu-dong-qi-cw32
1011,ESP32-C3裸芯片开发板,/fanhuacloud/c3-luo-ban
1012,超级电机-音乐步进电机,/zheng0627/chao-ji-dian-ji
1013,万能红外遥控器,/ytl001/wan-nen-hong-wai-yao-kong-qi
1014,STC12简单学习板,/flomen/stc12-jian-dan-xue-xi-ban
1015,功率驱动转接板,/bing1z5x/qu-dong-wai-jie-ban
1016,点锡膏机2,/spawm/74c8e16fb2c44bb5b0078d5376445849
1017,全志V3X集成Rtl8723bs,/tuke/quan-zhi-v3x
1018,Pic-o_Link_2x4P,/Wander_er/891fe1d235694ef7afe684f5a2f05b73
1019,基于ESP32-S3R8的屏幕验证板,/maomaolan/esp32-s3-screen
1020,CMSIS-DAP/JLINK,/taotieren/cmsis-dap-jlink
1021,HUB-sl2.1a、usb拓展坞,/simpler/hub-sl2-1a
1022,【电源】XL4005 -5A大电流输出,/q508/ra-mi-ni-zhi-wu-ji
1023,0.87寸oled14pin驱动板(可兼容志鑫1.3元屏幕),/maxf/0-87-zhi-xin
1024,基于瑞萨R7FA2L1AB2DFL的OLED显示图片,/sss_nothing/ji-yu-rui-sa-r7fa2e1a72dfl-de-oled-xian-shi-tu-pian
1025,Simple-FOC-V1.0,/hadyn/simple-foc-v1-0
1026,SY8008超小降压模块,/gyss1204/SY8008chao-xiao-xiang-ya-mu-kuai
1027,RUSA_TEST,/huangliguo/rusa_test
1028,家庭农场,/SOEST/e16982b6be894137aa7e18a8152e3f8a
1029,ruishaMCU,/hc_king/ruishamcu
1030,2.66墨水屏温湿度时钟外壳工程,/sakading/2-66-wai-ke
1031,一起来做一只罗小黑吧,/maxf/yi-qi-lai-zuo-yi-zhi-luo-xiao-he
1032,万能的相机快门控制器,/Corebb/yCdwgFEtH4CrWUZQFJVETb0TveCsmDTN
1033,SL2.2S和FE1.1S HUB,/clchina/USB2-tuo-zhan-V1-1
1034,Orz_STM,/Orz_Org/Orz_STM
1035,基于合宙AIR103主控的加热台,/Tang1999/274f58c50e894ef0a3a4f0a76a049300
1036,EP4CGX150核心板,/SWQ572245254/deZygoSB3amK6iOTXFL9qOdnGbOmjVj0
1037,USB-HUB  MA8601/FE1.1S TYPE-C专用版,/gxslxxm/e30fd063ec0f4d779e7bc11b71763354
1038,ZL402_核心板,/2pw2/8wCOfsz1Sb9cHKzOarpdwaMdVGnUEaeS
1039,ESP32S2 3D打印机主板,/QI-FPV/ESP32S2-3Dda-yin-ji-zhu-ban
1040,USB_POW,/Dassssss/LReP47LYWYRvqTkYTsHchapyiUVmEYGD
1041,CH340N_to_UART,/Qing2556/UqQOATLiBMOBLPXfKnIxIbL2x9Sqg5Ya
1042,数字电压电流表训练营,/geng_yan_wang/voltage-ammeter-training-camp
1043,[已验证]便携式数字可调电源,/roboticlib/yi-yan-zheng-pd-xie-yi-ke-diao-shu-zi-dian-yuan
1044,基于立创地文星的多功能物联网电压电流表,/vrxiaojie/voltage-and-ammeter-based-on-lic
1045,无线测距仪,/dingwoshangqu/wireless-range-finder
1046,基于Scratch图形化编程的掌中游戏机（可运行NES游戏）,/blockcodelab/arcade_lite
1047,CW32便携式电压电流表,/nanshou/cw32-portable-voltage-and-ammete
1048,RM超级电容主控Model Ling - PSP战队,/ltyxh/rm-chao-ji-dian-rong-zhu-kong-model-ling-psp-zhan-dui
1049,基于立创地文星的电压电流电阻表,/jlcshr/cw32-voltage-ammeter
1050,宠物烘干箱,/qq2568884002/pet-drying-box
1051,电压电流表,/arclight_km/voltage-ammeter
1052,基于CW32开发板简易示波器,/swtman/cw32-voltage-ammeter
1053,电压电流表训练营+425272I,/l64481000/voltage-ammeter-training-camp-42
1054,基于立创·地文星开发板制作的简易电压电流表,/z952772712/voltage-and-ammeter-based-on-lic
1055,基于CW32的电压电流表,/tqht7h/xjblgprj
1056,#立创训练营# 超好看的多功能CW32数字电压电流表,/zzron/lichuang-training-camp
1057,基于立创·地文星-CW32开发板制作的皮卡丘电压电流表,/lioasis/appearance
1058,aswd摇杆键盘,/michey98/FingerMouse
1059,数字电压电流表，基于「立创·地文星（CW32）开发板」,/baochen831/volt-ohm-milliammeter
1060,【新手向】地文星CW32电压电流表,/zk272761180/learning-gewenxing-cw32f030c8t6-
1061,CW32F030C8T6电压电流表_OLED__网络时钟,/eiker/cw32f030c8t6-development-board-v
1062,【立创训练营】CW32电压电流表,/la1a1a1a1a/lichuang-training-camp-cw32-volt
1063,墨水屏epaper stm32 nfc,/xzcrazy2/epaper-stm32-nfc
1064,GL3231超频SD/TF读卡器,/engineer_jiang/gl3231_sd-tf
1065,CW32F030C8T6电压电流表,/juanke/voltage-ammeter
1066,基于CW32ADC的0-10V/0-20mA信号发生器,/hawson/cw32adc-based-voltage-and-ammete
1067,基于STM32F103ZET6多功能小车,/yyyccc/6zhou-3Dda-yin-ji-zhu-ban
1068,旋律行者-2024嵌入式大赛一等奖作品-RTT赛道,/poria_cocos/2024-qian-ru-shi-da-sai-rtt-sai-dao
1069,基于CW32开发板的电压电流表,/0x00ff/training-camp-voltage-ammeter
1070,【光污染】RGB无线充电器_15W,/692775s/rgb_wirelesscharger_15w
1071,CW32-电压电流表,/imhhw2023/cw32-voltage-ammeter
1072,电压电流表检测,/tangjiahui/voltage-and-ammeter-detection
1073,FunKey-A32G开源掌机（全志V3S）,/morinaka/funkey-3-2-cun-gba-mori-0603-wei-yan-zheng-you-wen-ti
1074,CW32电流电压表,/goldo/cw32-current-voltmeter
1075,STM32G4 USB频谱声卡,/misaka_xiaolan/stm32g4-pin-pu-sheng-ka
1076,可充电触摸彩色灯光画雷达感应小夜灯氛围灯摆件带重力感应,/fly_yang/rechargeable-touch-color-light-p
1077,LM1875(GC)功放,/yc_chen/lm1875-gc-lan-ya-gong-fang
1078,SMP37A-Player 插卡U盘USB音箱MP3播放器 ,/sunsilicon/smp37a-player
1079,二进四出 USB切换器,/morempty/usb-switch
1080,蓝牙功率计,/dontfreeze/bluetooth-power-meter
1081,易微联WIFI远程控制板,/liujianqi1688/yi-wei-lian-wifi-yuan-cheng-kong-zhi-ban
1082,DG-PI-RB5 开发板 高通QCS8250(骁龙865),/df741a/dg-pi-rb5
1083,DAP/Jlink隔离调试扩展卡,/yanqisui/dap-jlink-ge-li-diao-shi-kuo-zhan-ka
1084,"【开源】花开忘忧,铜线+单片机版本机械花",/jiajun.gao/hua-kai-wang-you
1085,便携补光灯,/ikalyes/bu-guang-deng
1086,mini便携迷你示波器DSO+i2c工具+UART串口工具+外壳,/jed.liu/mini_dso_v2-5
1087,IP5386 45W充电宝,/wesd/ip53896_4s45w
1088,DC_1500W电源,/include/dc1500w-power-supply
1089,#第九届立创电赛#温湿度检测仪,/lioasis/temperature-and-humidity-detector
1090,#第九届立创电赛#桌面式温湿度计,/gx1996liu/desktop-temperature-and-humidity-meter
1091,#第九届立创电赛#温湿度检测仪,/liutong1/temperature-and-humidity-monitoring
1092,机甲风口袋补光灯-开源,/double_mumu/ji-jia-feng-kou-dai-bu-guang-deng-kai-yuan
1093,Core Insight——基于STC32的电脑副屏,/legend-tech/core-insight
1094,#第九届立创电赛#【7243012A】温湿度检测仪,/wzd000/7243012a-temperature-and-humidity-detector
1095,Astra Polaris——紧凑小巧的STM32H735开发板,/upoaktreesup/stm32h735igt6-dev
1096,基于合宙Air700E的4G环境监测节点（温湿度、气压等数据）,/zeruns/wen-shi-du-cai-ji-4g-shang-chuan
1097,多肉伴侣,/xiaohanxdzdy/an-automatic-watering-device-bas
1098,AT32F405高速DAP调试器,/fanhuacloud/at32f405-hsdap
1099,#第九届立创电赛#桌面温湿度计,/forsaken/desktop-temperature-and-humidity-meter
1100,#第九届立创电赛#桌面温湿度仪+425272I,/l64481000/temperature-and-humidity-detector-425272i
1101,TP4056——单节18650电池充电电路,/rnmmmp/18650-chong-dian-dian-lu
1102,CO2、TVOC浓度检测仪·基于AIR001,/h-555666/co2detectv2
1103,HomeAssistantUSB小夜灯控制器,/seahi/ha-usb-kai-guan
1104,#立创电赛#基于STM32和SHT40的桌面低功耗可充电温湿度计,/vrxiaojie/temperature-and-humidity-meter-7508164a
1105,**彩色丝印** STLINK V2.1,/vrxiaojie/stlink-v2-1
1106,STC8H8K64U桌面律动时钟,/hty12138/desktop-clock-stc8h
1107,ESP-Button-Cell,/esp-college/32bfc63ed181441a9a44da6cd2419809
1108,基于AT32F415的隔离DAP-Link调试器,/fanhuacloud/dap-link-iso
1109,STC32八面玲珑开发板,/dzgzyyx/stc32-eight-sided-linglong-devel
1110,【星火计划】百元H743飞控,/zdw990555060/stm32h743-flight-control
1111,泡面计时器,/zhbaa/bubble-noodle-timer
1112,STC8H8K64U-LQFP32最小系统板--一键切换IO电压,/gellyfish/quirky-stc-development-board
1113,功率计 非USB接口,/china__li/power-meter-non-usb-interface
1114,夏日手持风扇,/liao52998/summer-fan
1115,SoftXSW-RTL8367S 4电1光 交换机,/samomi/softxsw-rtl8367s-os
1116,基于STC8H单片机智能吸烟器,/xhw3f586/intelligent-smoking-device-based
1117,”多?“功能小夜灯,/nulltheyi/multi-function-night-light
1118,热电偶温度校准器,/147ysq/001-lao-tie-xiao-zhun-yi
1119,WALLE 瓦力电路板,/jiadetaizhen/walle-walle-board
1120,基于CW32单片机的无刷电机控制器（旋转变压器位置反馈）,/yjmwxwx/resolver-position-feedback-of-br
1121,自制魅魔眼镜,/abrahamabr/homemade-succubus-glasses
1122,ECHO加热台(V2),/a1298703610/echo-heating-table-v2
1123,【立创*梁山派】便携式多功能示波器/仪表,/zyqsdv/lichuang-liangshanpai-portable-multifunctional-oscilloscope-instrument
1124,STC-FOC Lite V2 更快更强的一体FOC电机驱动,/wang_studio/stc-foclitev2-faster-and-stronge
1125,大疆无人机PSDK开发板,/dongyu1009/PSDK-Development-Board
1126,EasyMatrix Mini版像素时钟,/hua946/xiang-su-shi-zhong
1127,STM32F103遥控手柄,/tiger101/stm32f103-remote-control-handle
1128,CatiumPower 大功率同步整流Buck可调电源,/catium2006/dian-tai-dian-yuan
1129,MSPM0G3507核心板,/damihuang/ti-3507-hexinban
1130,超高效率升压无感DCDC——基于LTC7820的高功率密度电荷泵,/zhaoziteng/pcb_pcb_-dian-he-beng-copy_2024-06-11
1131,超微型收音机 RDA5807FP,/dennislikemaking/rda5807fp-mi-ni-shou-yin-ji
1132,OpenGloves_ESP32_JOY_BTN_IP5307,/Sark1tama/add6905883eb46ecbf69d0580761d5f9
1133,Hamboo,/donghaiming/hamboo-summer
1134,基于IP5407的低功耗长续航单片机电源|移动电源|充电模块,/vrxiaojie/ip5407-mcu-dian-yuan
1135,ESP32C3制作的桌面天气时钟,/xnzl/esp32c3-made-desktop-weather-clock
1136,智能电热蓝牙心率手套,/bzpass/smart-electric-heating-bluetooth-heart-rate-gloves
1137,LED补光灯,/winton/led-camping-light
1138,HomeAssistant智能家居红外遥控器——丐版,/seahi/homeassistant-smart-home-infrared-remote-control
1139,多协议桌面充电站,/ikalyes/wu-lian-xing-duo-xie-yi-dian-yuan
1140,大功率小型USB耳机放大器|耳放|DAC|便携,/fangxx3863/usb-dac-pro
1141,带接口保护的ST-LINK V2.1,/yizhidianzi/st-link-v2-1
1142,Barkas D1-H小电脑底板,/chrithon/barkasd1-h-original-barkasb1000
1143,ESP32墨水屏驱动板-Mini,/gbn2333/esp32-mo-shui-ping-qu-dong-ban-Mini
1144,【霜秋凛然】3盘位热插拔硬盘柜FRHD-SAS-3C-A,/frostautumn/sas-3-5-cun-3-pan-gong-dian-bei-ban-pro_2023-07-10_18-17-07
1145,柠檬FOC开源邮票孔板（真*电流环 比荔枝还小！）,/a1804889557/lemon-foc-open-source-stamp-orif
1146,四层Spartan6 FPGA核心板（带DDR3）,/nbelllp/spartan6_core
1147,夏日电子趣玩-太阳能幻彩露营灯,/520world/the-most-beautiful-boy-in-summer-magic-color-camping-lamp
1148,触控密码锁体,/qpkj1688/touch-password-lock-body
1149,简易LoRa2Cat.1网关,/yanqisui/jian-yi-lora2cat-1-wang-guan
1150,六端口大功率高速USB3.2Gen2-HUB,/zzzzzzzzz/usb7206c
1151,组网大师—基于LORA的远程监测系统,/jwb3047975836/xiao-jiangs-remote-wireless-networking
1152,干电池充电手机外壳,/arduinoai-hao-zhe/dry-battery-rechargeable-mobile-phone-shell
1153,基于FPGA+STM32的信号产生与测量装置,/000gyf/signal-measurement-device-based-on-fpga-stm32
1154,H743V1.0飞控（星火计划） MAVERICK_H743_MK1.0,/lyh6767/Lightning_H7-V.2.1
1155,智能盆栽管理系统,/httyq/intelligent-potted-plant-management-system
1156,【HOPE】基于STM32F401的迷你devFramework,/hugego/hope-stm32f401-based-mini-devframework
1157,梓霍星智能风扇系统,/diyzi-yi-ke-ji-gong-zuo-shi/intelligent-constant-temperature-system
1158,赛博宫灯 - 基于ESP32-C3的装饰灯,/carele/lightbox
1159,基于ESP32的环境检测器,/yutuone/ji-yu-esp32-de-huan-jing-jian-ce-qi
1160,桌面床头可充电LED触控灯,/alben/desktop-bedside-rechargeable-led--touch-light
1161,UWB 基站 标签 DW1000 超宽带 定位,/ff-studio/uwb-node
1162,触摸星空,/happy_code/touch-the-stars
1163,基于STM32的自动豆浆机控制系统,/0liquor0/automatic-soybean-milk-machine-control-system-based-on-stm32
1164,基于HT32F52352的智能电子负载开源,/zeruns/zhi-neng-dian-zi-fu-zai
1165,带有音频播放功能的鼠标,/arduinoai-hao-zhe/dry-battery-rechargeable-mobile-phone-case
1166,掌上通用PC,/anz.j/xing-huo-ji-hua-ke-bian-cheng-ke
1167,三色墨水屏桌面摆件 / 随身挂件,/enzo-and-aqin/mo-shui-ping-m-2
1168,Modbus远程IO板-基于STM32F103C8T6-V1.1,/18080445486/yuan-cheng-io-ji-yu-stm32f103c8t6
1169,客制化蓝牙外设[BlueGo v2],/geekfantasy/bluego-v1-0-0
1170,AF-MDB,/xue_jingfei/af-mdb
1171,基于立创·梁山派的麦轮小坦克,/hikn/ji-jia-da-shi
1172,ESP32-S3-Dock,/hlchen2021/esp32_s3_dock
1173,MSP432P401R全功能板23电赛,/emt2649128409/MSP432P401Rquan-gong-neng-ban-23
1174,智能家居之离线智能语音盒子,/coollcpcb/off-line-intelligent-voice-box-for-smart-home
1175,基于PCM2706的USB便携音频解码器,/vrxiaojie/usb-portable-audio-decoder-based-on-pcm2706
1176,6轴48V高压驱动3D打印机主板VORON三叉戟,/crazysuiji/my_3d_boardtmc5160_6-zhou
1177,电压电流彩屏检测表,/ylyangling/rog-usb-voltage-and-current-detection-meter
1178,九轴IMU姿态传感器,/smile_jd/mems_a_g_m_9_open
1179,必做系列之Arduboy👈,/15653072438poiu/arduboy-fish-artifact
1180,陶瓷灯丝氛围灯mini版,/sleepfat/tao-ci-deng-si-zhao-ming-deng-mini
1181,你见过这么有趣的键盘吗....(宏键盘可编程键盘),/bryan_he/mkb_06
1182,【FIDO安全密钥】OpenSK nRF52840 MINI,/madoka/opensk-nrf52840-mini
1183,STC最简USB转双串口,/yefeng88/stc-zui-jian-usb-zhuan-shuang-chuan-kou
1184,（已验证）基于SW3518S芯片的电源板,/yffan/board1
1185,基于安信可RD03E的自动屏幕氛围灯,/zhow/lei-da-deng-kong
1186,泰山靠BGM音响改造板,/xuri123/taishan-relies-on-bgm-audio-to-reform-the-board.
1187,#训练营#简易示波器【开源文件下载】9.9元GD32单片机STM32单片机1.8寸7735屏-632263W,/eos911/simple-oscilloscope
1188,38-集成网卡与读卡器的TYPE-C输入型_USB扩展坞,/lovetombseries/38-type-c-input-usb-docking-station-with-integrated-network-card-and-card-reader
1189,STC32追风剑开发板—UAC音频声卡-USB 声卡扩展模块,/zanfi1010/stc32-zhui-feng-jian-i2s-kuo-zhan-mo-kuai
1190,FPGA 100M采样率 示波器,/824366a/fpga-oscilloscope-824366a
1191,#训练营#基于GD32的简易数字示波器,/o0v0o/simple-digital-oscilloscope-based-on-lichuang-gd32e230c8t6-development-board--1586
1192,开源游戏机MakeCode arcade开发板 主控RP2040 2.8寸屏,/520world/makecode-rp2040
1193,#训练营#基于STM32的多功能简易示波器,/dzxhhjn/simple-oscilloscope-based-on-stm32
