index,path,name
950,\eedadada\tiny-pmu-axp173,_TINY_PMU_AXP173_超迷你的电源管理模块~
951,\an_ye\cubr-442_usb-wang-ka,Cube_442_USB网卡
952,\fanhuacloud\led_2835,RY3730_恒流驱动LED灯
953,\fewrf\ov2640_,ov2640_
954,\xiongjiaxiao\OLEDzhi-neng-shou-biao,OLED智能手表
955,\xiongjiaxiao\shou-biao-puls-ban-ben,智能_手表_puls版本
956,\yANgZEN\ef24d2e7377849cc8aabbc5d89d0fd48,_星火计划_最丐加热台
957,\dingcheng\tda8920bj-gong-fang-ban,2X100W音箱功放TDA8920BJ
958,\gbn2333\stc32g12k128k-kai-fa-ban,STC32G12K128K开发板
959,\huowu\wan-nian-li-_2022-07-28,基于arduino的数码管万年历
960,\chaunceyliu\12vin_boost12-35v-buck5-12v,12V适配器升降压数显电源模块
961,\yanranxiaoxi\Offline-Voice-Control-Smart-Ball-Light,小汐____离线语音智能小球灯
962,\xiaozyh\PCBzhi-neng-jia-re-tai-_V2,PCB智能加热台_V2
963,\dingcheng\pcbwifi-ding-xiang-tian-xian,PCB_WIFI定向天线
964,\legend-tech\ufo-vehicle,_CW32_飞碟车__基于CW32的蓝牙无刷遥控车
965,\leannn\D0IV1JosLJSk4pbjqsTowlDQUOFQPWPc,DisPlay
966,\leannn\ESP32xiao-dian-shi-StationV2,ESP32天气站StationV2
967,\hiahia1979\ke-neng-shi-tiao-gou,_训练营_背着“火箭炮”的狗子
968,\xianling\hidog,_训练营_hidog_12自由度四足机器人___暗夜小精灵
969,\Gbn2333\ebf73167bbb649a2926d67bc7b532db7,STM32F103C8T6开发板PRO
970,\lingex\timerv2,TimerV2
971,\qq946333519\cn3791-mppt-tai-yang-nen-dian-chi-ban-chong-dian-qi-li-dian-chi-chong-dian-ban-mo-kuai-1,自适应4A锂电池充电器CN3791_MPPT太阳能电池板充电器大功率充电板模块
972,\mihuqianqian\si-zu-ping-tai-tong-yong-duo-ji-kong-zhi-ban,_训练营_鸿蒙+TinyML四足平台控制器
973,\linkk\yfaRSYKOSPNxSv4FkzHecddCCK5bDEta,CocoPI
974,\qq946333519\diy-chou-jiang-1,幸运转盘抽奖DIY制作电子555制作
975,\z_star\xiang-ya-dan-zhuai-shuang-dian-y,降压_单转双电源板
976,\mike0\zhao-sheng-esp32,培小薇款时钟音乐播放器
977,\100askteam\yuzuki-lohcc-hdmi-huan-chu-cai-ji-ka,Yuzuki_LOHCC_HDMI_环出采集卡
978,\hbozyq\PingFOCer,PingFOCer
979,\Eltecz\3XVkexhTBRoj8C1ELiqF88x70R0OtIWs,[已验证]FPGA+STM32开发板
980,\jie326513988\8266-hu-tao-yao-kong-zhi-ban-2,8266胡桃摇控制板_带18650电池座
981,\jie326513988\uv-ledv1-31,UV深紫外LED_18650电池座版本
982,\zhihuixiong\shou-xie-shi-zhong,_训练营_机械手臂
983,\kurokiromoko\ch343,ch343g串口通信四电平版
984,\dddddyyyyy\xiao-jian-zhongor-gou-tui-zi,_训练营_荧光小贱钟
985,\gsyide\ji-qi-fang-sheng-lang,_训练营_仿生机器狗__会行走的清洁狗
986,\ybchen2005\si-tiao-jiao-di-gou-zi,_训练营_四条脚的狗子
987,\silencehunter\e4f13b3d1e5742509228e0d8059ada48,ESP32_CAM自动下载器(已验证)
988,\dingcheng\51-ban-dao-ti-bing-xiang-wen-kong-ban,半导体冰箱温控板
989,\kurashizu\51-jian-pan,[成本10元以内]_可自由设定_单键_组合键_映射的键盘
990,\adlxy\pei-xiao-hua-pei-xiao-wei,闪烁灯挂件设计
991,\yang9536\ads8329,16位_1MHz_同步采样ADC芯片ADS8329
992,\Corebb\abdadf792a8f4d7687130fb9be3199c8,自制RGB彩色数码管
993,\100askteam\yuzuki-rv-router,基于_D1s_的带屏旁路由_Yuzuki_RV_Router
994,\lekee085\tong-bu-buck,同步buck
995,\aris.95\stm32f103,__STM32_F103C6T6A_开发板
996,\shepiguai_eda\esp32_ble_audio,Max98357AETE立体声验证板
997,\100askteam\r11_86panel,R11_86Panel
998,\Aknice\55da9146fe0341a988135818b47e9adf,STM32G0B1RET6核心板（专业版）
999,\li31951\usb-ji-xian-qi,基于SL2.1A__USB一拖四集线器（已验证）
1000,\KBLB\67dc809f2fc44823a58ad36e2ec5a516,物联网手表
1001,\centurycarrot\du-ka-qi,基于GL823K的高颜值读卡器！
1002,\illusionyear\f52826dd12d64fe68b5ed2b04655751a,PT_Clock_创意时钟
1003,\tang1999\luo-ji-fen-xi-yi,8通道24MHz的逻辑分析仪
1004,\sseeker\GcloLxPUkHJIazlJeuPxZ640SHi9AX8O,AB_AUDIO_PA
1005,\100askteam\34e1fe88b79f49b891df150db9c34cc4,_全志在线_x_YuzukiHD_哪吒_D1s_开发板
1006,\bestdesign\typec-a-65w-dcdc-bian-huan-qi,TypeC+A_65W_DCDC变换器
1007,\liubinkaixin\xf2485-module,XF2485模块SMT
1008,\fanhuacloud\gd32e230c8t6_demo,GD32E230C8T6自用开发板
1009,\FanHuaCloud\e5f8d27af6074286827da12118f4c933,ESP32_S3_3.5''屏幕驱动板
1010,\toyou\wu-shua-dian-ji-qu-dong-qi-cw32,_CW32_无刷电机驱动器解压旋钮[CW32]
1011,\fanhuacloud\c3-luo-ban,ESP32_C3裸芯片开发板
1012,\zheng0627\chao-ji-dian-ji,超级电机_音乐步进电机
1013,\ytl001\wan-nen-hong-wai-yao-kong-qi,万能红外遥控器
1014,\flomen\stc12-jian-dan-xue-xi-ban,STC12简单学习板
1015,\bing1z5x\qu-dong-wai-jie-ban,功率驱动转接板
1016,\spawm\74c8e16fb2c44bb5b0078d5376445849,点锡膏机2
1017,\tuke\quan-zhi-v3x,全志V3X集成Rtl8723bs
1018,\Wander_er\891fe1d235694ef7afe684f5a2f05b73,Pic_o_Link_2x4P
1019,\maomaolan\esp32-s3-screen,基于ESP32_S3R8的屏幕验证板
1020,\taotieren\cmsis-dap-jlink,CMSIS_DAP_JLINK
1021,\simpler\hub-sl2-1a,HUB_sl2.1a、usb拓展坞
1022,\q508\ra-mi-ni-zhi-wu-ji,_电源_XL4005__5A大电流输出
1023,\maxf\0-87-zhi-xin,0.87寸oled14pin驱动板(可兼容志鑫1.3元屏幕)
1024,\sss_nothing\ji-yu-rui-sa-r7fa2e1a72dfl-de-oled-xian-shi-tu-pian,基于瑞萨R7FA2L1AB2DFL的OLED显示图片
1025,\hadyn\simple-foc-v1-0,Simple_FOC_V1.0
1026,\gyss1204\SY8008chao-xiao-xiang-ya-mu-kuai,SY8008超小降压模块
1027,\huangliguo\rusa_test,RUSA_TEST
1028,\SOEST\e16982b6be894137aa7e18a8152e3f8a,家庭农场
1029,\hc_king\ruishamcu,ruishaMCU
1030,\sakading\2-66-wai-ke,2.66墨水屏温湿度时钟外壳工程
1031,\maxf\yi-qi-lai-zuo-yi-zhi-luo-xiao-he,一起来做一只罗小黑吧
1032,\Corebb\yCdwgFEtH4CrWUZQFJVETb0TveCsmDTN,万能的相机快门控制器
1033,\clchina\USB2-tuo-zhan-V1-1,SL2.2S和FE1.1S_HUB
1034,\Orz_Org\Orz_STM,Orz_STM
1035,\Tang1999\274f58c50e894ef0a3a4f0a76a049300,基于合宙AIR103主控的加热台
1036,\SWQ572245254\deZygoSB3amK6iOTXFL9qOdnGbOmjVj0,EP4CGX150核心板
1037,\gxslxxm\e30fd063ec0f4d779e7bc11b71763354,USB_HUB__MA8601_FE1.1S_TYPE_C专用版
1038,\2pw2\8wCOfsz1Sb9cHKzOarpdwaMdVGnUEaeS,ZL402_核心板
1039,\QI-FPV\ESP32S2-3Dda-yin-ji-zhu-ban,ESP32S2_3D打印机主板
1040,\Dassssss\LReP47LYWYRvqTkYTsHchapyiUVmEYGD,USB_POW
1041,\Qing2556\UqQOATLiBMOBLPXfKnIxIbL2x9Sqg5Ya,CH340N_to_UART
1042,\geng_yan_wang\voltage-ammeter-training-camp,数字电压电流表训练营
1043,\roboticlib\yi-yan-zheng-pd-xie-yi-ke-diao-shu-zi-dian-yuan,[已验证]便携式数字可调电源
1044,\vrxiaojie\voltage-and-ammeter-based-on-lic,基于立创地文星的多功能物联网电压电流表
1045,\dingwoshangqu\wireless-range-finder,无线测距仪
1046,\blockcodelab\arcade_lite,基于Scratch图形化编程的掌中游戏机（可运行NES游戏）
1047,\nanshou\cw32-portable-voltage-and-ammete,CW32便携式电压电流表
1048,\ltyxh\rm-chao-ji-dian-rong-zhu-kong-model-ling-psp-zhan-dui,RM超级电容主控Model_Ling___PSP战队
1049,\jlcshr\cw32-voltage-ammeter,基于立创地文星的电压电流电阻表
1050,\qq2568884002\pet-drying-box,宠物烘干箱
1051,\arclight_km\voltage-ammeter,电压电流表
1052,\swtman\cw32-voltage-ammeter,基于CW32开发板简易示波器
1053,\l64481000\voltage-ammeter-training-camp-42,电压电流表训练营+425272I
1054,\z952772712\voltage-and-ammeter-based-on-lic,基于立创·地文星开发板制作的简易电压电流表
1055,\tqht7h\xjblgprj,基于CW32的电压电流表
1056,\zzron\lichuang-training-camp,#立创训练营#_超好看的多功能CW32数字电压电流表
1057,\lioasis\appearance,基于立创·地文星_CW32开发板制作的皮卡丘电压电流表
1058,\michey98\FingerMouse,aswd摇杆键盘
1059,\baochen831\volt-ohm-milliammeter,数字电压电流表，基于「立创·地文星（CW32）开发板」
1060,\zk272761180\learning-gewenxing-cw32f030c8t6-,_新手向_地文星CW32电压电流表
1061,\eiker\cw32f030c8t6-development-board-v,CW32F030C8T6电压电流表_OLED__网络时钟
1062,\la1a1a1a1a\lichuang-training-camp-cw32-volt,_立创训练营_CW32电压电流表
1063,\xzcrazy2\epaper-stm32-nfc,墨水屏epaper_stm32_nfc
1064,\engineer_jiang\gl3231_sd-tf,GL3231超频SD_TF读卡器
1065,\juanke\voltage-ammeter,CW32F030C8T6电压电流表
1066,\hawson\cw32adc-based-voltage-and-ammete,基于CW32ADC的0_10V_0_20mA信号发生器
1067,\yyyccc\6zhou-3Dda-yin-ji-zhu-ban,基于STM32F103ZET6多功能小车
1068,\poria_cocos\2024-qian-ru-shi-da-sai-rtt-sai-dao,旋律行者_2024嵌入式大赛一等奖作品_RTT赛道
1069,\0x00ff\training-camp-voltage-ammeter,基于CW32开发板的电压电流表
1070,\692775s\rgb_wirelesscharger_15w,_光污染_RGB无线充电器_15W
1071,\imhhw2023\cw32-voltage-ammeter,CW32_电压电流表
1072,\tangjiahui\voltage-and-ammeter-detection,电压电流表检测
1073,\morinaka\funkey-3-2-cun-gba-mori-0603-wei-yan-zheng-you-wen-ti,FunKey_A32G开源掌机（全志V3S）
1074,\goldo\cw32-current-voltmeter,CW32电流电压表
1075,\misaka_xiaolan\stm32g4-pin-pu-sheng-ka,STM32G4_USB频谱声卡
1076,\fly_yang\rechargeable-touch-color-light-p,可充电触摸彩色灯光画雷达感应小夜灯氛围灯摆件带重力感应
1077,\yc_chen\lm1875-gc-lan-ya-gong-fang,LM1875(GC)功放
1078,\sunsilicon\smp37a-player,SMP37A_Player_插卡U盘USB音箱MP3播放器_
1079,\morempty\usb-switch,二进四出_USB切换器
1080,\dontfreeze\bluetooth-power-meter,蓝牙功率计
1081,\liujianqi1688\yi-wei-lian-wifi-yuan-cheng-kong-zhi-ban,易微联WIFI远程控制板
1082,\df741a\dg-pi-rb5,DG_PI_RB5_开发板_高通QCS8250(骁龙865)
1083,\yanqisui\dap-jlink-ge-li-diao-shi-kuo-zhan-ka,DAP_Jlink隔离调试扩展卡
1084,\jiajun.gao\hua-kai-wang-you,_开源_花开忘忧,铜线+单片机版本机械花
1085,\ikalyes\bu-guang-deng,便携补光灯
1086,\jed.liu\mini_dso_v2-5,mini便携迷你示波器DSO+i2c工具+UART串口工具+外壳
1087,\wesd\ip53896_4s45w,IP5386_45W充电宝
1088,\include\dc1500w-power-supply,DC_1500W电源
1089,\lioasis\temperature-and-humidity-detector,#第九届立创电赛#温湿度检测仪
1090,\gx1996liu\desktop-temperature-and-humidity-meter,#第九届立创电赛#桌面式温湿度计
1091,\liutong1\temperature-and-humidity-monitoring,#第九届立创电赛#温湿度检测仪
1092,\double_mumu\ji-jia-feng-kou-dai-bu-guang-deng-kai-yuan,机甲风口袋补光灯_开源
1093,\legend-tech\core-insight,Core_Insight——基于STC32的电脑副屏
1094,\wzd000\7243012a-temperature-and-humidity-detector,#第九届立创电赛#_7243012A_温湿度检测仪
1095,\upoaktreesup\stm32h735igt6-dev,Astra_Polaris——紧凑小巧的STM32H735开发板
1096,\zeruns\wen-shi-du-cai-ji-4g-shang-chuan,基于合宙Air700E的4G环境监测节点（温湿度、气压等数据）
1097,\xiaohanxdzdy\an-automatic-watering-device-bas,多肉伴侣
1098,\fanhuacloud\at32f405-hsdap,AT32F405高速DAP调试器
1099,\forsaken\desktop-temperature-and-humidity-meter,#第九届立创电赛#桌面温湿度计
1100,\l64481000\temperature-and-humidity-detector-425272i,#第九届立创电赛#桌面温湿度仪+425272I
1101,\rnmmmp\18650-chong-dian-dian-lu,TP4056——单节18650电池充电电路
1102,\h-555666\co2detectv2,CO2、TVOC浓度检测仪·基于AIR001
1103,\seahi\ha-usb-kai-guan,HomeAssistantUSB小夜灯控制器
1104,\vrxiaojie\temperature-and-humidity-meter-7508164a,#立创电赛#基于STM32和SHT40的桌面低功耗可充电温湿度计
1105,\vrxiaojie\stlink-v2-1,__彩色丝印___STLINK_V2.1
1106,\hty12138\desktop-clock-stc8h,STC8H8K64U桌面律动时钟
1107,\esp-college\32bfc63ed181441a9a44da6cd2419809,ESP_Button_Cell
1108,\fanhuacloud\dap-link-iso,基于AT32F415的隔离DAP_Link调试器
1109,\dzgzyyx\stc32-eight-sided-linglong-devel,STC32八面玲珑开发板
1110,\zdw990555060\stm32h743-flight-control,_星火计划_百元H743飞控
1111,\zhbaa\bubble-noodle-timer,泡面计时器
1112,\gellyfish\quirky-stc-development-board,STC8H8K64U_LQFP32最小系统板__一键切换IO电压
1113,\china__li\power-meter-non-usb-interface,功率计_非USB接口
1114,\liao52998\summer-fan,夏日手持风扇
1115,\samomi\softxsw-rtl8367s-os,SoftXSW_RTL8367S_4电1光_交换机
1116,\xhw3f586\intelligent-smoking-device-based,基于STC8H单片机智能吸烟器
1117,\nulltheyi\multi-function-night-light,”多_“功能小夜灯
1118,\147ysq\001-lao-tie-xiao-zhun-yi,热电偶温度校准器
1119,\jiadetaizhen\walle-walle-board,WALLE_瓦力电路板
1120,\yjmwxwx\resolver-position-feedback-of-br,基于CW32单片机的无刷电机控制器（旋转变压器位置反馈）
1121,\abrahamabr\homemade-succubus-glasses,自制魅魔眼镜
1122,\a1298703610\echo-heating-table-v2,ECHO加热台(V2)
1123,\zyqsdv\lichuang-liangshanpai-portable-multifunctional-oscilloscope-instrument,_立创_梁山派_便携式多功能示波器_仪表
1124,\wang_studio\stc-foclitev2-faster-and-stronge,STC_FOC_Lite_V2_更快更强的一体FOC电机驱动
1125,\dongyu1009\PSDK-Development-Board,大疆无人机PSDK开发板
1126,\hua946\xiang-su-shi-zhong,EasyMatrix_Mini版像素时钟
1127,\tiger101\stm32f103-remote-control-handle,STM32F103遥控手柄
1128,\catium2006\dian-tai-dian-yuan,CatiumPower_大功率同步整流Buck可调电源
1129,\damihuang\ti-3507-hexinban,MSPM0G3507核心板
1130,\zhaoziteng\pcb_pcb_-dian-he-beng-copy_2024-06-11,超高效率升压无感DCDC——基于LTC7820的高功率密度电荷泵
1131,\dennislikemaking\rda5807fp-mi-ni-shou-yin-ji,超微型收音机_RDA5807FP
1132,\Sark1tama\add6905883eb46ecbf69d0580761d5f9,OpenGloves_ESP32_JOY_BTN_IP5307
1133,\donghaiming\hamboo-summer,Hamboo
1134,\vrxiaojie\ip5407-mcu-dian-yuan,基于IP5407的低功耗长续航单片机电源_移动电源_充电模块
1135,\xnzl\esp32c3-made-desktop-weather-clock,ESP32C3制作的桌面天气时钟
1136,\bzpass\smart-electric-heating-bluetooth-heart-rate-gloves,智能电热蓝牙心率手套
1137,\winton\led-camping-light,LED补光灯
1138,\seahi\homeassistant-smart-home-infrared-remote-control,HomeAssistant智能家居红外遥控器——丐版
1139,\ikalyes\wu-lian-xing-duo-xie-yi-dian-yuan,多协议桌面充电站
1140,\fangxx3863\usb-dac-pro,大功率小型USB耳机放大器_耳放_DAC_便携
1141,\yizhidianzi\st-link-v2-1,带接口保护的ST_LINK_V2.1
1142,\chrithon\barkasd1-h-original-barkasb1000,Barkas_D1_H小电脑底板
1143,\gbn2333\esp32-mo-shui-ping-qu-dong-ban-Mini,ESP32墨水屏驱动板_Mini
1144,\frostautumn\sas-3-5-cun-3-pan-gong-dian-bei-ban-pro_2023-07-10_18-17-07,_霜秋凛然_3盘位热插拔硬盘柜FRHD_SAS_3C_A
1145,\a1804889557\lemon-foc-open-source-stamp-orif,柠檬FOC开源邮票孔板（真_电流环_比荔枝还小！）
1146,\nbelllp\spartan6_core,四层Spartan6_FPGA核心板（带DDR3）
1147,\520world\the-most-beautiful-boy-in-summer-magic-color-camping-lamp,夏日电子趣玩_太阳能幻彩露营灯
1148,\qpkj1688\touch-password-lock-body,触控密码锁体
1149,\yanqisui\jian-yi-lora2cat-1-wang-guan,简易LoRa2Cat.1网关
1150,\zzzzzzzzz\usb7206c,六端口大功率高速USB3.2Gen2_HUB
1151,\jwb3047975836\xiao-jiangs-remote-wireless-networking,组网大师—基于LORA的远程监测系统
1152,\arduinoai-hao-zhe\dry-battery-rechargeable-mobile-phone-shell,干电池充电手机外壳
1153,\000gyf\signal-measurement-device-based-on-fpga-stm32,基于FPGA+STM32的信号产生与测量装置
1154,\lyh6767\Lightning_H7-V.2.1,H743V1.0飞控（星火计划）_MAVERICK_H743_MK1.0
1155,\httyq\intelligent-potted-plant-management-system,智能盆栽管理系统
1156,\hugego\hope-stm32f401-based-mini-devframework,_HOPE_基于STM32F401的迷你devFramework
1157,\diyzi-yi-ke-ji-gong-zuo-shi\intelligent-constant-temperature-system,梓霍星智能风扇系统
1158,\carele\lightbox,赛博宫灯___基于ESP32_C3的装饰灯
1159,\yutuone\ji-yu-esp32-de-huan-jing-jian-ce-qi,基于ESP32的环境检测器
1160,\alben\desktop-bedside-rechargeable-led--touch-light,桌面床头可充电LED触控灯
1161,\ff-studio\uwb-node,UWB_基站_标签_DW1000_超宽带_定位
1162,\happy_code\touch-the-stars,触摸星空
1163,\0liquor0\automatic-soybean-milk-machine-control-system-based-on-stm32,基于STM32的自动豆浆机控制系统
1164,\zeruns\zhi-neng-dian-zi-fu-zai,基于HT32F52352的智能电子负载开源
1165,\arduinoai-hao-zhe\dry-battery-rechargeable-mobile-phone-case,带有音频播放功能的鼠标
1166,\anz.j\xing-huo-ji-hua-ke-bian-cheng-ke,掌上通用PC
1167,\enzo-and-aqin\mo-shui-ping-m-2,三色墨水屏桌面摆件___随身挂件
1168,\18080445486\yuan-cheng-io-ji-yu-stm32f103c8t6,Modbus远程IO板_基于STM32F103C8T6_V1.1
1169,\geekfantasy\bluego-v1-0-0,客制化蓝牙外设[BlueGo_v2]
1170,\xue_jingfei\af-mdb,AF_MDB
1171,\hikn\ji-jia-da-shi,基于立创·梁山派的麦轮小坦克
1172,\hlchen2021\esp32_s3_dock,ESP32_S3_Dock
1173,\emt2649128409\MSP432P401Rquan-gong-neng-ban-23,MSP432P401R全功能板23电赛
1174,\coollcpcb\off-line-intelligent-voice-box-for-smart-home,智能家居之离线智能语音盒子
1175,\vrxiaojie\usb-portable-audio-decoder-based-on-pcm2706,基于PCM2706的USB便携音频解码器
1176,\crazysuiji\my_3d_boardtmc5160_6-zhou,6轴48V高压驱动3D打印机主板VORON三叉戟
1177,\ylyangling\rog-usb-voltage-and-current-detection-meter,电压电流彩屏检测表
1178,\smile_jd\mems_a_g_m_9_open,九轴IMU姿态传感器
1179,\15653072438poiu\arduboy-fish-artifact,必做系列之Arduboy👈
1180,\sleepfat\tao-ci-deng-si-zhao-ming-deng-mini,陶瓷灯丝氛围灯mini版
1181,\bryan_he\mkb_06,你见过这么有趣的键盘吗....(宏键盘可编程键盘)
1182,\madoka\opensk-nrf52840-mini,_FIDO安全密钥_OpenSK_nRF52840_MINI
1183,\yefeng88\stc-zui-jian-usb-zhuan-shuang-chuan-kou,STC最简USB转双串口
1184,\yffan\board1,（已验证）基于SW3518S芯片的电源板
1185,\zhow\lei-da-deng-kong,基于安信可RD03E的自动屏幕氛围灯
1186,\xuri123\taishan-relies-on-bgm-audio-to-reform-the-board.,泰山靠BGM音响改造板
1187,\eos911\simple-oscilloscope,#训练营#简易示波器_开源文件下载_9.9元GD32单片机STM32单片机1.8寸7735屏_632263W
1188,\lovetombseries\38-type-c-input-usb-docking-station-with-integrated-network-card-and-card-reader,38_集成网卡与读卡器的TYPE_C输入型_USB扩展坞
1189,\zanfi1010\stc32-zhui-feng-jian-i2s-kuo-zhan-mo-kuai,STC32追风剑开发板—UAC音频声卡_USB_声卡扩展模块
1190,\824366a\fpga-oscilloscope-824366a,FPGA_100M采样率_示波器
1191,\o0v0o\simple-digital-oscilloscope-based-on-lichuang-gd32e230c8t6-development-board--1586,#训练营#基于GD32的简易数字示波器
1192,\520world\makecode-rp2040,开源游戏机MakeCode_arcade开发板_主控RP2040_2.8寸屏
1193,\dzxhhjn\simple-oscilloscope-based-on-stm32,#训练营#基于STM32的多功能简易示波器
1194,\wyccc\electronic-fool-funny-voice-greeter-please-say-open-sesame,_电子愚乐_搞怪语音迎宾器
1195,\defu_1\defus-april-fools-daydefu,2024愚人节项目_机械猫爪伴侣氛围灯
1196,\swtman\love-lying-lie-detector,爱的测谎仪
1197,\kakaka\monopoly-lucky-charms,大富翁_幸运符
1198,\aknice\la-ji-tong-gai,全自动凉前辈投食机
1199,\orangejc\esp32kb_2024-01-11_16-11-19,基于ESP32_蓝牙_wifi的天气和时间小键盘
1200,\upoaktreesup\tpa3255-class-d-amp,双TPA3255__1200W__D类音频功率放大器
1201,\imrx\iMrXH6162RAM,全志H616_4层双贴内存_Linux_Ubuntu卡片电脑
1202,\deo187\esp32scam-figure-pass-small-tank,ESP32SCAM图传安卓手机APP遥控小坦克
1203,\hkkzzxz\yongying-a-funny-unlimited-charger,永盈——一款搞怪的无限充电器和桌面时钟
1204,\myjuly\w-td03-jian-rong-01,真_·_zigbee_温湿度+门磁
1205,\zoologist\keynote-terminator,键音终结者
1206,\ikalyes\dian-yuan-gong-cheng,CSPS_ATX12VO智能电源
1207,\silentsheep\hi_kitty_1-0,WouoUI_Page版小时钟(测试硬件PCB1.0)
1208,\centrons\red-alert-light-edge-tower,红色警戒光棱塔智能灯
1209,\lceda-02\shu-zi-dian-lu-ji-ben-luo-ji-men-fen-li-yuan-jian-dian-lu,_数字电路_基本逻辑门分立元件电路
1210,\yq-qvq\low-power-consumption-for-24-days-desktop-clock,_常亮24天__低功耗_迷你桌面时钟
1211,\kakaka\fool-kaka-kaka,mate60_迷你版
1212,\la-xian-xiao-dui-v1.0\pd_t12_aloser,彩屏Mini_T12_0603封装重置版_
1213,\520world\fool-what-you-want,电子愚乐征集令_语音整蛊黑衣人小夜灯
1214,\youngsterl_x\electronic-fool,电子愚乐_吃鸡空投炸蛋（太极八卦立方）
1215,\theapocalypse\2812-shi-zhong-_2023-09-23_22-28-42,（全开源）_多功能像素时钟
1216,\qyxa007\xing-huo-POE-power-system,TPS2378_POE受电分离器
1217,\aikebei\shuang-mu-shou-ji-re-cheng-xiang-yi-v2,双目手机热成像仪v2
1218,\zoologist\usb-keyboard-tracing-expert,USB_键盘整蛊专家
1219,\luosgzs\usb3.0-gl3224-tf,USB3.0的TF卡读卡器，基于GL3224方案
1220,\adlxy\warm-winter-lighting-painting,暖冬造物之_灯光画_
1221,\ghgjkh\Light-bulb,LED大灯泡（简易版）
1222,\zeruns\san-xiang-dian-liang-dian-can-shu-shu-ju-cai-ji-san-xiang-dian-ya-dian-liu-gong-lv-gong-lv-yin-shu-yong-dian-liang,三相电量_电参数数据采集器（三相电压、电流、功率、功率因数、用电量）
1223,\aknice\jw3651,杰华特_JW3651_升降压电源模块_Buck_Boost
1224,\yiren1030\ii-tracking-obstacle-avoidance-car,电子科技大学英才实验学院2023年工创二_循迹避障小车
